environment,state,action,previous_action,theta_old,theta_new,expected_next_old,expected_next_new,expected_reward_old,expected_reward_new,parameter_sensitivity,fisher_proxy,variance_reduction_proxy,predictive_kl_old_new,switching_cost
toy1,0.7000000000000002,-0.6799999999999999,0.0,0.85,1.25,-0.028043868143818845,0.25195613185618126,-0.6056000000000002,-0.6056000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.09247999999999999
toy1,0.7000000000000002,-0.6599999999999999,0.0,0.85,1.25,-0.007239868143818828,0.2727601318561813,-0.5989000000000002,-0.5989000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.08711999999999998
toy1,0.7000000000000002,-0.64,0.0,0.85,1.25,0.013540131856181074,0.2935401318561812,-0.5924000000000003,-0.5924000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.08192
toy1,0.7000000000000002,-0.62,0.0,0.85,1.25,0.03429613185618109,0.3142961318561812,-0.5861000000000003,-0.5861000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.07688
toy1,0.7000000000000002,-0.6,0.0,0.85,1.25,0.05502813185618111,0.33502813185618124,-0.5800000000000002,-0.5800000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.072
toy1,0.7000000000000002,-0.5800000000000001,0.0,0.85,1.25,0.07573613185618101,0.35573613185618114,-0.5741000000000003,-0.5741000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.06728000000000002
toy1,0.7000000000000002,-0.56,0.0,0.85,1.25,0.09642013185618103,0.3764201318561812,-0.5684000000000002,-0.5684000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.06272000000000001
toy1,0.7000000000000002,-0.54,0.0,0.85,1.25,0.11708013185618105,0.3970801318561812,-0.5629000000000003,-0.5629000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.05832000000000001
toy1,0.7000000000000002,-0.52,0.0,0.85,1.25,0.1377161318561811,0.4177161318561812,-0.5576000000000003,-0.5576000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.05408000000000001
toy1,0.7000000000000002,-0.5,0.0,0.85,1.25,0.15832813185618108,0.43832813185618125,-0.5525000000000003,-0.5525000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.05
toy1,0.7000000000000002,-0.48,0.0,0.85,1.25,0.1789161318561811,0.45891613185618124,-0.5476000000000003,-0.5476000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.04608
toy1,0.7000000000000002,-0.45999999999999996,0.0,0.85,1.25,0.19948013185618113,0.47948013185618127,-0.5429000000000003,-0.5429000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.042319999999999997
toy1,0.7000000000000002,-0.43999999999999995,0.0,0.85,1.25,0.22002013185618113,0.5000201318561813,-0.5384000000000003,-0.5384000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.03872
toy1,0.7000000000000002,-0.42000000000000004,0.0,0.85,1.25,0.24053613185618106,0.5205361318561812,-0.5341000000000002,-0.5341000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.035280000000000006
toy1,0.7000000000000002,-0.4,0.0,0.85,1.25,0.26102813185618107,0.5410281318561811,-0.5300000000000002,-0.5300000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.03200000000000001
toy1,0.7000000000000002,-0.38,0.0,0.85,1.25,0.28149613185618105,0.5614961318561812,-0.5261000000000002,-0.5261000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.028880000000000003
toy1,0.7000000000000002,-0.36,0.0,0.85,1.25,0.30194013185618107,0.5819401318561812,-0.5224000000000002,-0.5224000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.02592
toy1,0.7000000000000002,-0.33999999999999997,0.0,0.85,1.25,0.3223601318561811,0.6023601318561813,-0.5189000000000002,-0.5189000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.023119999999999998
toy1,0.7000000000000002,-0.31999999999999995,0.0,0.85,1.25,0.34275613185618115,0.6227561318561813,-0.5156000000000003,-0.5156000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.020479999999999995
toy1,0.7000000000000002,-0.29999999999999993,0.0,0.85,1.25,0.36312813185618115,0.6431281318561813,-0.5125000000000003,-0.5125000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.01799999999999999
toy1,0.7000000000000002,-0.28,0.0,0.85,1.25,0.38347613185618107,0.6634761318561812,-0.5096000000000003,-0.5096000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.015680000000000003
toy1,0.7000000000000002,-0.26,0.0,0.85,1.25,0.4038001318561811,0.6838001318561813,-0.5069000000000002,-0.5069000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.013520000000000003
toy1,0.7000000000000002,-0.24,0.0,0.85,1.25,0.4241001318561811,0.7041001318561813,-0.5044000000000003,-0.5044000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.01152
toy1,0.7000000000000002,-0.21999999999999997,0.0,0.85,1.25,0.44437613185618113,0.7243761318561812,-0.5021000000000002,-0.5021000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.00968
toy1,0.7000000000000002,-0.19999999999999996,0.0,0.85,1.25,0.4646281318561811,0.7446281318561813,-0.5000000000000002,-0.5000000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.007999999999999997
toy1,0.7000000000000002,-0.17999999999999994,0.0,0.85,1.25,0.48485613185618115,0.7648561318561813,-0.49810000000000026,-0.49810000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.006479999999999996
toy1,0.7000000000000002,-0.16000000000000003,0.0,0.85,1.25,0.505060131856181,0.7850601318561812,-0.4964000000000003,-0.4964000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.005120000000000003
toy1,0.7000000000000002,-0.14,0.0,0.85,1.25,0.525240131856181,0.8052401318561813,-0.49490000000000023,-0.49490000000000023,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.003920000000000001
toy1,0.7000000000000002,-0.12,0.0,0.85,1.25,0.5453961318561811,0.8253961318561812,-0.49360000000000026,-0.49360000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.00288
toy1,0.7000000000000002,-0.09999999999999998,0.0,0.85,1.25,0.5655281318561811,0.8455281318561813,-0.49250000000000027,-0.49250000000000027,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.001999999999999999
toy1,0.7000000000000002,-0.07999999999999996,0.0,0.85,1.25,0.5856361318561811,0.8656361318561813,-0.49160000000000026,-0.49160000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0012799999999999988
toy1,0.7000000000000002,-0.05999999999999994,0.0,0.85,1.25,0.6057201318561811,0.8857201318561813,-0.4909000000000003,-0.4909000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0007199999999999986
toy1,0.7000000000000002,-0.040000000000000036,0.0,0.85,1.25,0.6257801318561811,0.9057801318561812,-0.4904000000000003,-0.4904000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0003200000000000006
toy1,0.7000000000000002,-0.020000000000000018,0.0,0.85,1.25,0.645816131856181,0.9258161318561812,-0.4901000000000003,-0.4901000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,8.000000000000016e-05
toy1,0.7000000000000002,0.0,0.0,0.85,1.25,0.6658281318561811,0.9458281318561812,-0.49000000000000027,-0.49000000000000027,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0
toy1,0.7000000000000002,0.020000000000000018,0.0,0.85,1.25,0.6858401318561811,0.9658401318561812,-0.4901000000000003,-0.4901000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,8.000000000000016e-05
toy1,0.7000000000000002,0.040000000000000036,0.0,0.85,1.25,0.7058761318561811,0.9858761318561813,-0.4904000000000003,-0.4904000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0003200000000000006
toy1,0.7000000000000002,0.06000000000000005,0.0,0.85,1.25,0.7259361318561811,1.0059361318561812,-0.4909000000000003,-0.4909000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0007200000000000013
toy1,0.7000000000000002,0.08000000000000007,0.0,0.85,1.25,0.7460201318561812,1.0260201318561812,-0.49160000000000026,-0.49160000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0012800000000000025
toy1,0.7000000000000002,0.10000000000000009,0.0,0.85,1.25,0.7661281318561812,1.0461281318561813,-0.49250000000000027,-0.49250000000000027,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0020000000000000035
toy1,0.7000000000000002,0.1200000000000001,0.0,0.85,1.25,0.7862601318561812,1.0662601318561813,-0.49360000000000026,-0.49360000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.0028800000000000054
toy1,0.7000000000000002,0.14000000000000012,0.0,0.85,1.25,0.8064161318561812,1.0864161318561814,-0.49490000000000023,-0.49490000000000023,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.003920000000000007
toy1,0.7000000000000002,0.15999999999999992,0.0,0.85,1.25,0.826596131856181,1.1065961318561812,-0.4964000000000003,-0.4964000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.005119999999999995
toy1,0.7000000000000002,0.17999999999999994,0.0,0.85,1.25,0.8468001318561811,1.126800131856181,-0.49810000000000026,-0.49810000000000026,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.006479999999999996
toy1,0.7000000000000002,0.19999999999999996,0.0,0.85,1.25,0.867028131856181,1.1470281318561812,-0.5000000000000002,-0.5000000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.007999999999999997
toy1,0.7000000000000002,0.21999999999999997,0.0,0.85,1.25,0.887280131856181,1.1672801318561812,-0.5021000000000002,-0.5021000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.00968
toy1,0.7000000000000002,0.24,0.0,0.85,1.25,0.9075561318561811,1.1875561318561811,-0.5044000000000003,-0.5044000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.01152
toy1,0.7000000000000002,0.26,0.0,0.85,1.25,0.9278561318561811,1.2078561318561811,-0.5069000000000002,-0.5069000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.013520000000000003
toy1,0.7000000000000002,0.28,0.0,0.85,1.25,0.9481801318561811,1.2281801318561814,-0.5096000000000003,-0.5096000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.015680000000000003
toy1,0.7000000000000002,0.30000000000000004,0.0,0.85,1.25,0.9685281318561811,1.2485281318561812,-0.5125000000000003,-0.5125000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.018000000000000006
toy1,0.7000000000000002,0.32000000000000006,0.0,0.85,1.25,0.9889001318561812,1.2689001318561812,-0.5156000000000003,-0.5156000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.020480000000000012
toy1,0.7000000000000002,0.3400000000000001,0.0,0.85,1.25,1.009296131856181,1.2892961318561813,-0.5189000000000002,-0.5189000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.023120000000000012
toy1,0.7000000000000002,0.3600000000000001,0.0,0.85,1.25,1.0297161318561812,1.3097161318561814,-0.5224000000000003,-0.5224000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.025920000000000016
toy1,0.7000000000000002,0.3800000000000001,0.0,0.85,1.25,1.0501601318561813,1.3301601318561813,-0.5261000000000002,-0.5261000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.028880000000000017
toy1,0.7000000000000002,0.40000000000000013,0.0,0.85,1.25,1.0706281318561812,1.3506281318561815,-0.5300000000000002,-0.5300000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.5555555555556,0.03200000000000002
toy1,0.7000000000000002,0.41999999999999993,0.0,0.85,1.25,1.0911201318561812,1.3711201318561812,-0.5341000000000002,-0.5341000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.03527999999999999
toy1,0.7000000000000002,0.43999999999999995,0.0,0.85,1.25,1.1116361318561812,1.3916361318561812,-0.5384000000000003,-0.5384000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.03872
toy1,0.7000000000000002,0.45999999999999996,0.0,0.85,1.25,1.1321761318561812,1.4121761318561812,-0.5429000000000003,-0.5429000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.042319999999999997
toy1,0.7000000000000002,0.48,0.0,0.85,1.25,1.1527401318561812,1.4327401318561812,-0.5476000000000003,-0.5476000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.04608
toy1,0.7000000000000002,0.5,0.0,0.85,1.25,1.1733281318561812,1.4533281318561813,-0.5525000000000003,-0.5525000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.05
toy1,0.7000000000000002,0.52,0.0,0.85,1.25,1.1939401318561813,1.4739401318561813,-0.5576000000000003,-0.5576000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.05408000000000001
toy1,0.7000000000000002,0.54,0.0,0.85,1.25,1.2145761318561812,1.4945761318561812,-0.5629000000000003,-0.5629000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.05832000000000001
toy1,0.7000000000000002,0.56,0.0,0.85,1.25,1.2352361318561813,1.5152361318561813,-0.5684000000000002,-0.5684000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.06272000000000001
toy1,0.7000000000000002,0.5800000000000001,0.0,0.85,1.25,1.2559201318561812,1.5359201318561813,-0.5741000000000003,-0.5741000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.06728000000000002
toy1,0.7000000000000002,0.6000000000000001,0.0,0.85,1.25,1.2766281318561812,1.5566281318561814,-0.5800000000000003,-0.5800000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.07200000000000002
toy1,0.7000000000000002,0.6200000000000001,0.0,0.85,1.25,1.2973601318561814,1.5773601318561814,-0.5861000000000003,-0.5861000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.07688000000000003
toy1,0.7000000000000002,0.6400000000000001,0.0,0.85,1.25,1.3181161318561814,1.5981161318561814,-0.5924000000000003,-0.5924000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.08192000000000005
toy1,0.7000000000000002,0.6600000000000001,0.0,0.85,1.25,1.3388961318561814,1.6188961318561814,-0.5989000000000003,-0.5989000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.08712000000000004
toy1,0.7000000000000002,0.6799999999999999,0.0,0.85,1.25,1.359700131856181,1.6397001318561812,-0.6056000000000002,-0.6056000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.09247999999999999
toy1,0.7000000000000002,0.7,0.0,0.85,1.25,1.3805281318561808,1.660528131856181,-0.6125000000000003,-0.6125000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.09799999999999999
toy1,0.7000000000000002,0.72,0.0,0.85,1.25,1.401380131856181,1.6813801318561812,-0.6196000000000003,-0.6196000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.10368
toy1,0.7000000000000002,0.74,0.0,0.85,1.25,1.422256131856181,1.7022561318561813,-0.6269000000000002,-0.6269000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.10952
toy1,0.7000000000000002,0.76,0.0,0.85,1.25,1.443156131856181,1.7231561318561812,-0.6344000000000003,-0.6344000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.11552000000000001
toy1,0.7000000000000002,0.78,0.0,0.85,1.25,1.464080131856181,1.7440801318561812,-0.6421000000000003,-0.6421000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.12168000000000001
toy1,0.7000000000000002,0.8,0.0,0.85,1.25,1.485028131856181,1.7650281318561813,-0.6500000000000002,-0.6500000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.12800000000000003
toy1,0.7000000000000002,0.8200000000000001,0.0,0.85,1.25,1.506000131856181,1.7860001318561813,-0.6581000000000004,-0.6581000000000004,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.13448000000000002
toy1,0.7000000000000002,0.8400000000000001,0.0,0.85,1.25,1.526996131856181,1.8069961318561814,-0.6664000000000003,-0.6664000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.14112000000000002
toy1,0.7000000000000002,0.8600000000000001,0.0,0.85,1.25,1.5480161318561811,1.8280161318561814,-0.6749000000000003,-0.6749000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.14792000000000002
toy1,0.7000000000000002,0.8800000000000001,0.0,0.85,1.25,1.569060131856181,1.8490601318561812,-0.6836000000000003,-0.6836000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.15488000000000005
toy1,0.7000000000000002,0.9000000000000001,0.0,0.85,1.25,1.590128131856181,1.8701281318561813,-0.6925000000000003,-0.6925000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555635,0.16200000000000006
toy1,0.7000000000000002,0.9199999999999999,0.0,0.85,1.25,1.6112201318561812,1.8912201318561812,-0.7016000000000002,-0.7016000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.16927999999999999
toy1,0.7000000000000002,0.94,0.0,0.85,1.25,1.632336131856181,1.9123361318561811,-0.7109000000000003,-0.7109000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.17672
toy1,0.7000000000000002,0.96,0.0,0.85,1.25,1.6534761318561813,1.9334761318561813,-0.7204000000000003,-0.7204000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.18432
toy1,0.7000000000000002,0.98,0.0,0.85,1.25,1.6746401318561812,1.9546401318561812,-0.7301000000000003,-0.7301000000000003,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.19208
toy1,0.7000000000000002,1.0,0.0,0.85,1.25,1.6958281318561812,1.9758281318561812,-0.7400000000000002,-0.7400000000000002,0.49000000000000027,544.4444444444448,544.4444444444448,43.555555555555564,0.2
toy1,0.8,-1.0,0.0,0.85,1.25,-0.2762665156474822,0.04373348435251771,-0.8900000000000001,-0.8900000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.2
toy1,0.8,-0.98,0.0,0.85,1.25,-0.25507851564748224,0.06492148435251774,-0.8801000000000001,-0.8801000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.19208
toy1,0.8,-0.96,0.0,0.85,1.25,-0.2339145156474822,0.08608548435251775,-0.8704000000000002,-0.8704000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.18432
toy1,0.8,-0.94,0.0,0.85,1.25,-0.21277451564748218,0.10722548435251777,-0.8609000000000001,-0.8609000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.17672
toy1,0.8,-0.92,0.0,0.85,1.25,-0.19165851564748226,0.1283414843525177,-0.8516000000000001,-0.8516000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.16928
toy1,0.8,-0.9,0.0,0.85,1.25,-0.17056651564748226,0.1494334843525177,-0.8425000000000001,-0.8425000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.16200000000000003
toy1,0.8,-0.88,0.0,0.85,1.25,-0.14949851564748223,0.17050148435251772,-0.8336000000000001,-0.8336000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.15488000000000002
toy1,0.8,-0.86,0.0,0.85,1.25,-0.12845451564748223,0.19154548435251773,-0.8249000000000002,-0.8249000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.14792
toy1,0.8,-0.84,0.0,0.85,1.25,-0.1074345156474822,0.21256548435251776,-0.8164000000000001,-0.8164000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.14112
toy1,0.8,-0.8200000000000001,0.0,0.85,1.25,-0.08643851564748231,0.23356148435251764,-0.8081000000000002,-0.8081000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.13448000000000002
toy1,0.8,-0.8,0.0,0.85,1.25,-0.06546651564748229,0.25453348435251766,-0.8000000000000002,-0.8000000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.12800000000000003
toy1,0.8,-0.78,0.0,0.85,1.25,-0.04451851564748227,0.2754814843525177,-0.7921000000000001,-0.7921000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.12168000000000001
toy1,0.8,-0.76,0.0,0.85,1.25,-0.023594515647482245,0.2964054843525177,-0.7844000000000002,-0.7844000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.11552000000000001
toy1,0.8,-0.74,0.0,0.85,1.25,-0.002694515647482229,0.3173054843525177,-0.7769000000000001,-0.7769000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.10952
toy1,0.8,-0.72,0.0,0.85,1.25,0.01818148435251779,0.3381814843525177,-0.7696000000000001,-0.7696000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.10368
toy1,0.8,-0.7,0.0,0.85,1.25,0.03903348435251781,0.35903348435251775,-0.7625000000000001,-0.7625000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.09799999999999999
toy1,0.8,-0.6799999999999999,0.0,0.85,1.25,0.05986148435251783,0.37986148435251776,-0.7556000000000002,-0.7556000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.09247999999999999
toy1,0.8,-0.6599999999999999,0.0,0.85,1.25,0.08066548435251784,0.4006654843525178,-0.7489000000000001,-0.7489000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.08711999999999998
toy1,0.8,-0.64,0.0,0.85,1.25,0.10144548435251774,0.4214454843525177,-0.7424000000000002,-0.7424000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.08192
toy1,0.8,-0.62,0.0,0.85,1.25,0.12220148435251776,0.4422014843525177,-0.7361000000000002,-0.7361000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.07688
toy1,0.8,-0.6,0.0,0.85,1.25,0.1429334843525178,0.46293348435251774,-0.7300000000000001,-0.7300000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.072
toy1,0.8,-0.5800000000000001,0.0,0.85,1.25,0.16364148435251769,0.48364148435251764,-0.7241000000000002,-0.7241000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.06728000000000002
toy1,0.8,-0.56,0.0,0.85,1.25,0.18432548435251772,0.5043254843525177,-0.7184000000000001,-0.7184000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.06272000000000001
toy1,0.8,-0.54,0.0,0.85,1.25,0.20498548435251773,0.5249854843525177,-0.7129000000000002,-0.7129000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.05832000000000001
toy1,0.8,-0.52,0.0,0.85,1.25,0.22562148435251775,0.5456214843525177,-0.7076000000000001,-0.7076000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.05408000000000001
toy1,0.8,-0.5,0.0,0.85,1.25,0.24623348435251777,0.5662334843525177,-0.7025000000000001,-0.7025000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.05
toy1,0.8,-0.48,0.0,0.85,1.25,0.2668214843525178,0.5868214843525177,-0.6976000000000001,-0.6976000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.04608
toy1,0.8,-0.45999999999999996,0.0,0.85,1.25,0.2873854843525178,0.6073854843525177,-0.6929000000000002,-0.6929000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.042319999999999997
toy1,0.8,-0.43999999999999995,0.0,0.85,1.25,0.3079254843525178,0.6279254843525177,-0.6884000000000001,-0.6884000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.03872
toy1,0.8,-0.42000000000000004,0.0,0.85,1.25,0.32844148435251774,0.6484414843525177,-0.6841000000000002,-0.6841000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.035280000000000006
toy1,0.8,-0.4,0.0,0.85,1.25,0.34893348435251775,0.6689334843525176,-0.6800000000000002,-0.6800000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.03200000000000001
toy1,0.8,-0.38,0.0,0.85,1.25,0.36940148435251774,0.6894014843525177,-0.6761000000000001,-0.6761000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.028880000000000003
toy1,0.8,-0.36,0.0,0.85,1.25,0.38984548435251776,0.7098454843525177,-0.6724000000000001,-0.6724000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.02592
toy1,0.8,-0.33999999999999997,0.0,0.85,1.25,0.4102654843525178,0.7302654843525177,-0.6689000000000002,-0.6689000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.023119999999999998
toy1,0.8,-0.31999999999999995,0.0,0.85,1.25,0.43066148435251783,0.7506614843525178,-0.6656000000000001,-0.6656000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.020479999999999995
toy1,0.8,-0.29999999999999993,0.0,0.85,1.25,0.45103348435251783,0.7710334843525177,-0.6625000000000001,-0.6625000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.01799999999999999
toy1,0.8,-0.28,0.0,0.85,1.25,0.4713814843525177,0.7913814843525177,-0.6596000000000002,-0.6596000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.015680000000000003
toy1,0.8,-0.26,0.0,0.85,1.25,0.49170548435251776,0.8117054843525177,-0.6569000000000002,-0.6569000000000002,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.013520000000000003
toy1,0.8,-0.24,0.0,0.85,1.25,0.5120054843525178,0.8320054843525178,-0.6544000000000001,-0.6544000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.01152
toy1,0.8,-0.21999999999999997,0.0,0.85,1.25,0.5322814843525178,0.8522814843525177,-0.6521000000000001,-0.6521000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.00968
toy1,0.8,-0.19999999999999996,0.0,0.85,1.25,0.5525334843525178,0.8725334843525178,-0.6500000000000001,-0.6500000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.007999999999999997
toy1,0.8,-0.17999999999999994,0.0,0.85,1.25,0.5727614843525178,0.8927614843525178,-0.6481000000000001,-0.6481000000000001,0.6400000000000001,711.1111111111113,711.1111111111113,56.88888888888887,0.006479999999999996
